Category,Type,Character1,Pinyin1,Frequency1,Character2,Pinyin2,Frequency2,Difficulty,Notes
Complex,Retroflex-Palatal: zh-x,之,zhi1,31,夕,xi1,3,Hard,Alternating: 之之夕之夕夕 (zhi1-zhi1-xi1-zhi1-xi1-xi1)
Complex,Retroflex-Palatal: zh-q,之,zhi1,31,妻,qi1,3,Hard,Alternating: 之之妻之妻妻 (zhi1-zhi1-qi1-zhi1-qi1-qi1)
Complex,Retroflex-Palatal: zh-x,之,zhi1,31,晰,xi1,3,Hard,Alternating: 之之晰之晰晰 (zhi1-zhi1-xi1-zhi1-xi1-xi1)
Complex,Palatal-Retroflex: j-ch,句,ju4,31,搐,chu4,3,Hard,Alternating: 句句搐句搐搐 (ju4-ju4-chu4-ju4-chu4-chu4)
Complex,Palatal-Retroflex: j-zh,句,ju4,31,著,zhu4,3,Hard,Alternating: 句句著句著著 (ju4-ju4-zhu4-ju4-zhu4-zhu4)
Complex,Retroflex-Palatal: sh-j,树,shu4,31,惧,ju4,3,Hard,Alternating: 树树惧树惧惧 (shu4-shu4-ju4-shu4-ju4-ju4)
Complex,Retroflex-Palatal: sh-x,术,shu4,30,绪,xu4,4,Hard,Alternating: 术术绪术绪绪 (shu4-shu4-xu4-shu4-xu4-xu4)
Complex,Retroflex-Palatal: sh-j,世,shi4,28,迹,ji4,6,Hard,Alternating: 世世迹世迹迹 (shi4-shi4-ji4-shi4-ji4-ji4)
Complex,Palatal-Retroflex: j-zh,巨,ju4,27,柱,zhu4,7,Hard,Alternating: 巨巨柱巨柱柱 (ju4-ju4-zhu4-ju4-zhu4-zhu4)
Complex,Retroflex-Palatal: zh-x,止,zhi3,26,洗,xi3,8,Hard,Alternating: 止止洗止洗洗 (zhi3-zhi3-xi3-zhi3-xi3-xi3)
Complex,Palatal-Retroflex: j-sh,急,ji2,23,食,shi2,11,Hard,Alternating: 急急食急食食 (ji2-ji2-shi2-ji2-shi2-shi2)
Complex,Retroflex-Palatal: sh-j,识,shi2,23,吉,ji2,11,Hard,Alternating: 识识吉识吉吉 (shi2-shi2-ji2-shi2-ji2-ji2)
Complex,Retroflex-Dental: sh-c,少,shao3,20,草,cao3,14,Hard,Alternating: 少少草少草草 (shao3-shao3-cao3-shao3-cao3-cao3)
Complex,Retroflex-Palatal: ch-q,传,chuan2,32,蜷,quan2,1,Hard,Alternating: 传传蜷传蜷蜷 (chuan2-chuan2-quan2-chuan2-quan2-quan2)
Complex,Retroflex-Palatal: ch-q,传,chuan2,32,鬈,quan2,1,Hard,Alternating: 传传鬈传鬈鬈 (chuan2-chuan2-quan2-chuan2-quan2-quan2)
Complex,Retroflex-Palatal: zh-j,之,zhi1,31,叽,ji1,2,Hard,Alternating: 之之叽之叽叽 (zhi1-zhi1-ji1-zhi1-ji1-ji1)
Complex,Retroflex-Palatal: zh-j,之,zhi1,31,姬,ji1,2,Hard,Alternating: 之之姬之姬姬 (zhi1-zhi1-ji1-zhi1-ji1-ji1)
Complex,Retroflex-Dental: zh-s,之,zhi1,31,撕,si1,2,Hard,Alternating: 之之撕之撕撕 (zhi1-zhi1-si1-zhi1-si1-si1)
Complex,Retroflex-Dental: zh-z,之,zhi1,31,滋,zi1,2,Hard,Alternating: 之之滋之滋滋 (zhi1-zhi1-zi1-zhi1-zi1-zi1)
Complex,Retroflex-Dental: zh-s,之,zhi1,31,私,si1,2,Hard,Alternating: 之之私之私私 (zhi1-zhi1-si1-zhi1-si1-si1)
Complex,Retroflex-Palatal: zh-x,之,zhi1,31,稀,xi1,2,Hard,Alternating: 之之稀之稀稀 (zhi1-zhi1-xi1-zhi1-xi1-xi1)
Complex,Palatal-Retroflex: j-sh,句,ju4,31,恕,shu4,2,Hard,Alternating: 句句恕句恕恕 (ju4-ju4-shu4-ju4-shu4-shu4)
Complex,Retroflex-Palatal: sh-j,术,shu4,30,惧,ju4,3,Hard,Alternating: 术术惧术惧惧 (shu4-shu4-ju4-shu4-ju4-ju4)
Complex,Retroflex-Dental: ch-c,处,chu4,27,促,cu4,6,Hard,Alternating: 处处促处促促 (chu4-chu4-cu4-chu4-cu4-cu4)
Complex,Retroflex-Palatal: ch-j,处,chu4,27,具,ju4,6,Hard,Alternating: 处处具处具具 (chu4-chu4-ju4-chu4-ju4-ju4)
Complex,Retroflex-Palatal: ch-j,处,chu4,27,据,ju4,6,Hard,Alternating: 处处据处据据 (chu4-chu4-ju4-chu4-ju4-ju4)
Complex,Retroflex-Palatal: sh-j,实,shi2,27,即,ji2,6,Hard,Alternating: 实实即实即即 (shi2-shi2-ji2-shi2-ji2-ji2)
Complex,Palatal-Dental: j-c,巨,ju4,27,促,cu4,6,Hard,Alternating: 巨巨促巨促促 (ju4-ju4-cu4-ju4-cu4-cu4)
Complex,Palatal-Retroflex: j-zh,巨,ju4,27,祝,zhu4,6,Hard,Alternating: 巨巨祝巨祝祝 (ju4-ju4-zhu4-ju4-zhu4-zhu4)
Complex,Retroflex-Palatal: ch-j,持,chi2,17,极,ji2,16,Hard,Alternating: 持持极持极极 (chi2-chi2-ji2-chi2-ji2-ji2)
Complex,Retroflex-Palatal: zh-x,之,zhi1,31,兮,xi1,1,Hard,Alternating: 之之兮之兮兮 (zhi1-zhi1-xi1-zhi1-xi1-xi1)
Complex,Retroflex-Palatal: zh-q,之,zhi1,31,凄,qi1,1,Hard,Alternating: 之之凄之凄凄 (zhi1-zhi1-qi1-zhi1-qi1-qi1)
Complex,Retroflex-Dental: zh-s,之,zhi1,31,咝,si1,1,Hard,Alternating: 之之咝之咝咝 (zhi1-zhi1-si1-zhi1-si1-si1)
Complex,Retroflex-Palatal: zh-x,之,zhi1,31,嘻,xi1,1,Hard,Alternating: 之之嘻之嘻嘻 (zhi1-zhi1-xi1-zhi1-xi1-xi1)
Complex,Retroflex-Dental: zh-z,之,zhi1,31,姿,zi1,1,Hard,Alternating: 之之姿之姿姿 (zhi1-zhi1-zi1-zhi1-zi1-zi1)
Complex,Retroflex-Palatal: zh-x,之,zhi1,31,惜,xi1,1,Hard,Alternating: 之之惜之惜惜 (zhi1-zhi1-xi1-zhi1-xi1-xi1)
Complex,Retroflex-Palatal: zh-q,之,zhi1,31,戚,qi1,1,Hard,Alternating: 之之戚之戚戚 (zhi1-zhi1-qi1-zhi1-qi1-qi1)
Complex,Retroflex-Palatal: zh-q,之,zhi1,31,栖,qi1,1,Hard,Alternating: 之之栖之栖栖 (zhi1-zhi1-qi1-zhi1-qi1-qi1)
Complex,Retroflex-Palatal: zh-x,之,zhi1,31,熄,xi1,1,Hard,Alternating: 之之熄之熄熄 (zhi1-zhi1-xi1-zhi1-xi1-xi1)
Complex,Retroflex-Palatal: zh-j,之,zhi1,31,稽,ji1,1,Hard,Alternating: 之之稽之稽稽 (zhi1-zhi1-ji1-zhi1-ji1-ji1)
Complex,Retroflex-Palatal: zh-j,之,zhi1,31,肌,ji1,1,Hard,Alternating: 之之肌之肌肌 (zhi1-zhi1-ji1-zhi1-ji1-ji1)
Complex,Retroflex-Dental: zh-z,之,zhi1,31,资,zi1,1,Hard,Alternating: 之之资之资资 (zhi1-zhi1-zi1-zhi1-zi1-zi1)
Complex,Retroflex-Palatal: zh-j,之,zhi1,31,鸡,ji1,1,Hard,Alternating: 之之鸡之鸡鸡 (zhi1-zhi1-ji1-zhi1-ji1-ji1)
Complex,Palatal-Dental: j-s,句,ju4,31,塑,su4,1,Hard,Alternating: 句句塑句塑塑 (ju4-ju4-su4-ju4-su4-su4)
Complex,Palatal-Retroflex: j-ch,句,ju4,31,触,chu4,1,Hard,Alternating: 句句触句触触 (ju4-ju4-chu4-ju4-chu4-chu4)
Complex,Retroflex-Palatal: sh-j,树,shu4,31,俱,ju4,1,Hard,Alternating: 树树俱树俱俱 (shu4-shu4-ju4-shu4-ju4-ju4)
Complex,Retroflex-Dental: sh-s,树,shu4,31,塑,su4,1,Hard,Alternating: 树树塑树塑塑 (shu4-shu4-su4-shu4-su4-su4)
Complex,Retroflex-Palatal: sh-j,树,shu4,31,聚,ju4,1,Hard,Alternating: 树树聚树聚聚 (shu4-shu4-ju4-shu4-ju4-ju4)
Complex,Retroflex-Palatal: sh-j,树,shu4,31,距,ju4,1,Hard,Alternating: 树树距树距距 (shu4-shu4-ju4-shu4-ju4-ju4)
Complex,Dental-Retroflex: z-ch,早,zao3,30,吵,chao3,2,Hard,Alternating: 早早吵早吵吵 (zao3-zao3-chao3-zao3-chao3-chao3)
Complex,Dental-Retroflex: z-zh,早,zao3,30,爪,zhao3,2,Hard,Alternating: 早早爪早爪爪 (zao3-zao3-zhao3-zao3-zhao3-zhao3)
Complex,Retroflex-Palatal: sh-q,世,shi4,28,器,qi4,4,Hard,Alternating: 世世器世器器 (shi4-shi4-qi4-shi4-qi4-qi4)
Complex,Retroflex-Dental: ch-s,处,chu4,27,肃,su4,5,Hard,Alternating: 处处肃处肃肃 (chu4-chu4-su4-chu4-su4-su4)
Complex,Retroflex-Palatal: sh-x,实,shi2,27,席,xi2,5,Hard,Alternating: 实实席实席席 (shi2-shi2-xi2-shi2-xi2-xi2)
Complex,Retroflex-Palatal: sh-j,实,shi2,27,集,ji2,5,Hard,Alternating: 实实集实集集 (shi2-shi2-ji2-shi2-ji2-ji2)
Complex,Palatal-Dental: j-s,巨,ju4,27,肃,su4,5,Hard,Alternating: 巨巨肃巨肃肃 (ju4-ju4-su4-ju4-su4-su4)
Complex,Retroflex-Dental: zh-s,周,zhou1,26,嗖,sou1,6,Hard,Alternating: 周周嗖周嗖嗖 (zhou1-zhou1-sou1-zhou1-sou1-sou1)
Complex,Retroflex-Palatal: sh-q,识,shi2,23,骑,qi2,9,Hard,Alternating: 识识骑识骑骑 (shi2-shi2-qi2-shi2-qi2-qi2)
Complex,Retroflex-Palatal: zh-j,治,zhi4,22,纪,ji4,10,Hard,Alternating: 治治纪治纪纪 (zhi4-zhi4-ji4-zhi4-ji4-ji4)
Complex,Retroflex-Dental: ch-c,冲,chong1,20,匆,cong1,12,Hard,Alternating: 冲冲匆冲匆匆 (chong1-chong1-cong1-chong1-cong1-cong1)
Complex,Dental-Palatal: c-x,刺,ci4,18,系,xi4,14,Hard,Alternating: 刺刺系刺系系 (ci4-ci4-xi4-ci4-xi4-xi4)
Complex,Dental-Retroflex: c-sh,刺,ci4,18,试,shi4,14,Hard,Alternating: 刺刺试刺试试 (ci4-ci4-shi4-ci4-shi4-shi4)
Complex,Palatal-Retroflex: j-sh,极,ji2,16,石,shi2,16,Hard,Alternating: 极极石极石石 (ji2-ji2-shi2-ji2-shi2-shi2)
Complex,Retroflex-Palatal: sh-j,术,shu4,30,俱,ju4,1,Hard,Alternating: 术术俱术俱俱 (shu4-shu4-ju4-shu4-ju4-ju4)
Complex,Retroflex-Dental: sh-s,术,shu4,30,塑,su4,1,Hard,Alternating: 术术塑术塑塑 (shu4-shu4-su4-shu4-su4-su4)
Complex,Retroflex-Palatal: sh-j,术,shu4,30,聚,ju4,1,Hard,Alternating: 术术聚术聚聚 (shu4-shu4-ju4-shu4-ju4-ju4)
Complex,Retroflex-Palatal: sh-j,术,shu4,30,距,ju4,1,Hard,Alternating: 术术距术距距 (shu4-shu4-ju4-shu4-ju4-ju4)
Complex,Retroflex-Palatal: sh-j,世,shi4,28,剂,ji4,3,Hard,Alternating: 世世剂世剂剂 (shi4-shi4-ji4-shi4-ji4-ji4)
Complex,Retroflex-Palatal: sh-j,世,shi4,28,既,ji4,3,Hard,Alternating: 世世既世既既 (shi4-shi4-ji4-shi4-ji4-ji4)
Complex,Retroflex-Dental: sh-z,始,shi3,28,紫,zi3,3,Hard,Alternating: 始始紫始紫紫 (shi3-shi3-zi3-shi3-zi3-zi3)
Complex,Retroflex-Palatal: ch-x,处,chu4,27,绪,xu4,4,Hard,Alternating: 处处绪处绪绪 (chu4-chu4-xu4-chu4-xu4-xu4)
Complex,Retroflex-Dental: sh-c,实,shi2,27,词,ci2,4,Hard,Alternating: 实实词实词词 (shi2-shi2-ci2-shi2-ci2-ci2)
Complex,Palatal-Retroflex: j-zh,及,ji2,26,值,zhi2,5,Hard,Alternating: 及及值及值值 (ji2-ji2-zhi2-ji2-zhi2-zhi2)
Complex,Retroflex-Dental: sh-c,受,shou4,25,凑,cou4,6,Hard,Alternating: 受受凑受凑凑 (shou4-shou4-cou4-shou4-cou4-cou4)
Complex,Retroflex-Palatal: zh-q,治,zhi4,22,汽,qi4,9,Hard,Alternating: 治治汽治汽汽 (zhi4-zhi4-qi4-zhi4-qi4-qi4)
Complex,Retroflex-Dental: zh-c,纸,zhi3,21,此,ci3,10,Hard,Alternating: 纸纸此纸此此 (zhi3-zhi3-ci3-zhi3-ci3-ci3)
Complex,Dental-Retroflex: c-zh,刺,ci4,18,制,zhi4,13,Hard,Alternating: 刺刺制刺制制 (ci4-ci4-zhi4-ci4-zhi4-zhi4)
Complex,Dental-Retroflex: c-zh,刺,ci4,18,置,zhi4,13,Hard,Alternating: 刺刺置刺置置 (ci4-ci4-zhi4-ci4-zhi4-zhi4)
Complex,Palatal-Retroflex: j-sh,继,ji4,17,试,shi4,14,Hard,Alternating: 继继试继试试 (ji4-ji4-shi4-ji4-shi4-shi4)
Complex,Retroflex-Palatal: sh-j,世,shi4,28,寄,ji4,2,Hard,Alternating: 世世寄世寄寄 (shi4-shi4-ji4-shi4-ji4-ji4)
Complex,Retroflex-Palatal: sh-x,世,shi4,28,戏,xi4,2,Hard,Alternating: 世世戏世戏戏 (shi4-shi4-xi4-shi4-xi4-xi4)
Complex,Retroflex-Palatal: sh-j,世,shi4,28,计,ji4,2,Hard,Alternating: 世世计世计计 (shi4-shi4-ji4-shi4-ji4-ji4)
Complex,Retroflex-Palatal: ch-j,处,chu4,27,惧,ju4,3,Hard,Alternating: 处处惧处惧惧 (chu4-chu4-ju4-chu4-ju4-ju4)
Complex,Retroflex-Palatal: sh-x,实,shi2,27,习,xi2,3,Hard,Alternating: 实实习实习习 (shi2-shi2-xi2-shi2-xi2-xi2)
Complex,Retroflex-Palatal: sh-q,实,shi2,27,琦,qi2,3,Hard,Alternating: 实实琦实琦琦 (shi2-shi2-qi2-shi2-qi2-qi2)
Complex,Retroflex-Palatal: sh-x,实,shi2,27,袭,xi2,3,Hard,Alternating: 实实袭实袭袭 (shi2-shi2-xi2-shi2-xi2-xi2)
Complex,Palatal-Retroflex: j-ch,巨,ju4,27,搐,chu4,3,Hard,Alternating: 巨巨搐巨搐搐 (ju4-ju4-chu4-ju4-chu4-chu4)
Complex,Palatal-Retroflex: j-zh,巨,ju4,27,著,zhu4,3,Hard,Alternating: 巨巨著巨著著 (ju4-ju4-zhu4-ju4-zhu4-zhu4)
Complex,Retroflex-Dental: sh-c,睡,shui4,27,脆,cui4,3,Hard,Alternating: 睡睡脆睡脆脆 (shui4-shui4-cui4-shui4-cui4-cui4)
Complex,Palatal-Retroflex: j-sh,及,ji2,26,拾,shi2,4,Hard,Alternating: 及及拾及拾拾 (ji2-ji2-shi2-ji2-shi2-shi2)
Complex,Palatal-Dental: j-c,及,ji2,26,词,ci2,4,Hard,Alternating: 及及词及词词 (ji2-ji2-ci2-ji2-ci2-ci2)
Complex,Retroflex-Dental: zh-z,主,zhu3,25,阻,zu3,5,Hard,Alternating: 主主阻主阻阻 (zhu3-zhu3-zu3-zhu3-zu3-zu3)
Complex,Retroflex-Dental: zh-c,咒,zhou4,24,凑,cou4,6,Hard,Alternating: 咒咒凑咒凑凑 (zhou4-zhou4-cou4-zhou4-cou4-cou4)
Complex,Retroflex-Palatal: zh-j,治,zhi4,22,寂,ji4,8,Hard,Alternating: 治治寂治寂寂 (zhi4-zhi4-ji4-zhi4-ji4-ji4)
Complex,Retroflex-Palatal: zh-j,治,zhi4,22,际,ji4,8,Hard,Alternating: 治治际治际际 (zhi4-zhi4-ji4-zhi4-ji4-ji4)
Complex,Palatal-Retroflex: x-zh,细,xi4,22,至,zhi4,8,Hard,Alternating: 细细至细至至 (xi4-xi4-zhi4-xi4-zhi4-zhi4)
Complex,Palatal-Retroflex: x-sh,细,xi4,22,释,shi4,8,Hard,Alternating: 细细释细释释 (xi4-xi4-shi4-xi4-shi4-shi4)
Complex,Retroflex-Dental: sh-c,杀,sha1,21,擦,ca1,9,Hard,Alternating: 杀杀擦杀擦擦 (sha1-sha1-ca1-sha1-ca1-ca1)
Complex,Palatal-Dental: j-z,激,ji1,17,兹,zi1,13,Hard,Alternating: 激激兹激兹兹 (ji1-ji1-zi1-ji1-zi1-zi1)
Complex,Palatal-Retroflex: j-zh,激,ji1,17,支,zhi1,13,Hard,Alternating: 激激支激支支 (ji1-ji1-zhi1-ji1-zhi1-zhi1)
Complex,Palatal-Retroflex: j-zh,继,ji4,17,制,zhi4,13,Hard,Alternating: 继继制继制制 (ji4-ji4-zhi4-ji4-zhi4-zhi4)
Complex,Palatal-Retroflex: j-zh,继,ji4,17,置,zhi4,13,Hard,Alternating: 继继置继置置 (ji4-ji4-zhi4-ji4-zhi4-zhi4)
Complex,Retroflex-Palatal: sh-q,世,shi4,28,弃,qi4,1,Hard,Alternating: 世世弃世弃弃 (shi4-shi4-qi4-shi4-qi4-qi4)
Complex,Retroflex-Palatal: sh-j,世,shi4,28,忌,ji4,1,Hard,Alternating: 世世忌世忌忌 (shi4-shi4-ji4-shi4-ji4-ji4)
Complex,Retroflex-Palatal: sh-x,世,shi4,28,隙,xi4,1,Hard,Alternating: 世世隙世隙隙 (shi4-shi4-xi4-shi4-xi4-xi4)
Complex,Retroflex-Dental: sh-s,世,shi4,28,饲,si4,1,Hard,Alternating: 世世饲世饲饲 (shi4-shi4-si4-shi4-si4-si4)
Complex,Dental-Retroflex: s-zh,塞,sai1,28,摘,zhai1,1,Hard,Alternating: 塞塞摘塞摘摘 (sai1-sai1-zhai1-sai1-zhai1-zhai1)
Complex,Dental-Retroflex: z-ch,总,zong3,28,宠,chong3,1,Hard,Alternating: 总总宠总宠宠 (zong3-zong3-chong3-zong3-chong3-chong3)
Complex,Retroflex-Dental: sh-c,实,shi2,27,慈,ci2,2,Hard,Alternating: 实实慈实慈慈 (shi2-shi2-ci2-shi2-ci2-ci2)
Complex,Palatal-Retroflex: j-sh,巨,ju4,27,恕,shu4,2,Hard,Alternating: 巨巨恕巨恕恕 (ju4-ju4-shu4-ju4-shu4-shu4)
Complex,Retroflex-Dental: zh-z,止,zhi3,26,紫,zi3,3,Hard,Alternating: 止止紫止紫紫 (zhi3-zhi3-zi3-zhi3-zi3-zi3)
Complex,Retroflex-Palatal: sh-j,识,shi2,23,即,ji2,6,Hard,Alternating: 识识即识即即 (shi2-shi2-ji2-shi2-ji2-ji2)
Complex,Retroflex-Palatal: zh-q,治,zhi4,22,泣,qi4,7,Hard,Alternating: 治治泣治泣泣 (zhi4-zhi4-qi4-zhi4-qi4-qi4)
Complex,Dental-Palatal: c-x,粗,cu1,22,吁,xu1,7,Hard,Alternating: 粗粗吁粗吁吁 (cu1-cu1-xu1-cu1-xu1-xu1)
Complex,Dental-Palatal: c-j,粗,cu1,22,鞠,ju1,7,Hard,Alternating: 粗粗鞠粗鞠鞠 (cu1-cu1-ju1-cu1-ju1-ju1)
Complex,Palatal-Retroflex: x-sh,细,xi4,22,适,shi4,7,Hard,Alternating: 细细适细适适 (xi4-xi4-shi4-xi4-shi4-shi4)
Complex,Retroflex-Palatal: zh-x,纸,zhi3,21,洗,xi3,8,Hard,Alternating: 纸纸洗纸洗洗 (zhi3-zhi3-xi3-zhi3-xi3-xi3)
Complex,Dental-Retroflex: s-zh,松,song1,17,终,zhong1,12,Hard,Alternating: 松松终松终终 (song1-song1-zhong1-song1-zhong1-zhong1)
Complex,Palatal-Dental: j-s,激,ji1,17,丝,si1,12,Hard,Alternating: 激激丝激丝丝 (ji1-ji1-si1-ji1-si1-si1)
Complex,Palatal-Retroflex: j-ch,极,ji2,16,迟,chi2,13,Hard,Alternating: 极极迟极迟迟 (ji2-ji2-chi2-ji2-chi2-chi2)
Complex,Retroflex-Palatal: ch-j,处,chu4,27,俱,ju4,1,Hard,Alternating: 处处俱处俱俱 (chu4-chu4-ju4-chu4-ju4-ju4)
Complex,Retroflex-Dental: ch-s,处,chu4,27,塑,su4,1,Hard,Alternating: 处处塑处塑塑 (chu4-chu4-su4-chu4-su4-su4)
Complex,Retroflex-Palatal: ch-j,处,chu4,27,聚,ju4,1,Hard,Alternating: 处处聚处聚聚 (chu4-chu4-ju4-chu4-ju4-ju4)
Complex,Retroflex-Palatal: ch-j,处,chu4,27,距,ju4,1,Hard,Alternating: 处处距处距距 (chu4-chu4-ju4-chu4-ju4-ju4)
Complex,Palatal-Dental: j-s,巨,ju4,27,塑,su4,1,Hard,Alternating: 巨巨塑巨塑塑 (ju4-ju4-su4-ju4-su4-su4)
Complex,Palatal-Retroflex: j-ch,巨,ju4,27,触,chu4,1,Hard,Alternating: 巨巨触巨触触 (ju4-ju4-chu4-ju4-chu4-chu4)
Complex,Retroflex-Dental: sh-c,睡,shui4,27,悴,cui4,1,Hard,Alternating: 睡睡悴睡悴悴 (shui4-shui4-cui4-shui4-cui4-cui4)
Complex,Retroflex-Dental: sh-s,睡,shui4,27,碎,sui4,1,Hard,Alternating: 睡睡碎睡碎碎 (shui4-shui4-sui4-shui4-sui4-sui4)
Complex,Retroflex-Dental: sh-s,睡,shui4,27,祟,sui4,1,Hard,Alternating: 睡睡祟睡祟祟 (shui4-shui4-sui4-shui4-sui4-sui4)
Complex,Retroflex-Dental: sh-s,睡,shui4,27,隧,sui4,1,Hard,Alternating: 睡睡隧睡隧隧 (shui4-shui4-sui4-shui4-sui4-sui4)
Complex,Palatal-Dental: j-c,及,ji2,26,慈,ci2,2,Hard,Alternating: 及及慈及慈慈 (ji2-ji2-ci2-ji2-ci2-ci2)
Complex,Palatal-Retroflex: j-zh,及,ji2,26,执,zhi2,2,Hard,Alternating: 及及执及执执 (ji2-ji2-zhi2-ji2-zhi2-zhi2)
Complex,Retroflex-Dental: zh-z,主,zhu3,25,组,zu3,3,Hard,Alternating: 主主组主组组 (zhu3-zhu3-zu3-zhu3-zu3-zu3)
Complex,Dental-Retroflex: c-sh,参,can1,23,山,shan1,5,Hard,Alternating: 参参山参山山 (can1-can1-shan1-can1-shan1-shan1)
Complex,Palatal-Retroflex: j-zh,急,ji2,23,值,zhi2,5,Hard,Alternating: 急急值急值值 (ji2-ji2-zhi2-ji2-zhi2-zhi2)
Complex,Retroflex-Palatal: sh-x,识,shi2,23,席,xi2,5,Hard,Alternating: 识识席识席席 (shi2-shi2-xi2-shi2-xi2-xi2)
Complex,Retroflex-Palatal: sh-j,识,shi2,23,集,ji2,5,Hard,Alternating: 识识集识集集 (shi2-shi2-ji2-shi2-ji2-ji2)
Complex,Retroflex-Palatal: zh-j,治,zhi4,22,迹,ji4,6,Hard,Alternating: 治治迹治迹迹 (zhi4-zhi4-ji4-zhi4-ji4-ji4)
Complex,Dental-Retroflex: c-sh,粗,cu1,22,舒,shu1,6,Hard,Alternating: 粗粗舒粗舒舒 (cu1-cu1-shu1-cu1-shu1-shu1)
Complex,Palatal-Retroflex: x-sh,须,xu1,22,舒,shu1,6,Hard,Alternating: 须须舒须舒舒 (xu1-xu1-shu1-xu1-shu1-shu1)
Complex,Retroflex-Dental: sh-s,伸,shen1,21,森,sen1,7,Hard,Alternating: 伸伸森伸森森 (shen1-shen1-sen1-shen1-sen1-sen1)
Complex,Retroflex-Dental: ch-z,冲,chong1,20,踪,zong1,8,Hard,Alternating: 冲冲踪冲踪踪 (chong1-chong1-zong1-chong1-zong1-zong1)
Complex,Retroflex-Dental: ch-c,城,cheng2,20,曾,ceng2,8,Hard,Alternating: 城城曾城曾曾 (cheng2-cheng2-ceng2-cheng2-ceng2-ceng2)
Complex,Dental-Palatal: c-j,刺,ci4,18,纪,ji4,10,Hard,Alternating: 刺刺纪刺纪纪 (ci4-ci4-ji4-ci4-ji4-ji4)
Complex,Retroflex-Palatal: ch-q,楚,chu3,18,取,qu3,10,Hard,Alternating: 楚楚取楚取取 (chu3-chu3-qu3-chu3-qu3-qu3)
Complex,Retroflex-Palatal: ch-j,持,chi2,17,吉,ji2,11,Hard,Alternating: 持持吉持吉吉 (chi2-chi2-ji2-chi2-ji2-ji2)
Complex,Palatal-Retroflex: j-sh,激,ji1,17,施,shi1,11,Hard,Alternating: 激激施激施施 (ji1-ji1-shi1-ji1-shi1-shi1)
Complex,Retroflex-Palatal: sh-x,数,shu4,14,续,xu4,14,Hard,Alternating: 数数续数续续 (shu4-shu4-xu4-shu4-xu4-xu4)
Complex,Retroflex-Palatal: sh-q,数,shu4,14,趣,qu4,14,Hard,Alternating: 数数趣数趣趣 (shu4-shu4-qu4-shu4-qu4-qu4)
Complex,Palatal-Retroflex: x-sh,系,xi4,14,试,shi4,14,Hard,Alternating: 系系试系试试 (xi4-xi4-shi4-xi4-shi4-shi4)
Complex,Palatal-Retroflex: j-zh,及,ji2,26,植,zhi2,1,Hard,Alternating: 及及植及植植 (ji2-ji2-zhi2-ji2-zhi2-zhi2)
Complex,Palatal-Retroflex: j-zh,及,ji2,26,职,zhi2,1,Hard,Alternating: 及及职及职职 (ji2-ji2-zhi2-ji2-zhi2-zhi2)
Complex,Palatal-Retroflex: j-sh,急,ji2,23,拾,shi2,4,Hard,Alternating: 急急拾急拾拾 (ji2-ji2-shi2-ji2-shi2-shi2)
Complex,Palatal-Dental: j-c,急,ji2,23,词,ci2,4,Hard,Alternating: 急急词急词词 (ji2-ji2-ci2-ji2-ci2-ci2)
Complex,Retroflex-Dental: sh-c,识,shi2,23,词,ci2,4,Hard,Alternating: 识识词识词词 (shi2-shi2-ci2-shi2-ci2-ci2)
Complex,Dental-Palatal: c-j,粗,cu1,22,居,ju1,5,Hard,Alternating: 粗粗居粗居居 (cu1-cu1-ju1-cu1-ju1-ju1)
Complex,Dental-Retroflex: c-zh,粗,cu1,22,猪,zhu1,5,Hard,Alternating: 粗粗猪粗猪猪 (cu1-cu1-zhu1-cu1-zhu1-zhu1)
Complex,Dental-Retroflex: c-zh,粗,cu1,22,蛛,zhu1,5,Hard,Alternating: 粗粗蛛粗蛛蛛 (cu1-cu1-zhu1-cu1-zhu1-zhu1)
Complex,Palatal-Retroflex: x-ch,细,xi4,22,翅,chi4,5,Hard,Alternating: 细细翅细翅翅 (xi4-xi4-chi4-xi4-chi4-chi4)
Complex,Palatal-Retroflex: x-zh,须,xu1,22,猪,zhu1,5,Hard,Alternating: 须须猪须猪猪 (xu1-xu1-zhu1-xu1-zhu1-zhu1)
Complex,Palatal-Retroflex: x-zh,须,xu1,22,蛛,zhu1,5,Hard,Alternating: 须须蛛须蛛蛛 (xu1-xu1-zhu1-xu1-zhu1-zhu1)
Complex,Retroflex-Dental: sh-c,兽,shou4,21,凑,cou4,6,Hard,Alternating: 兽兽凑兽凑凑 (shou4-shou4-cou4-shou4-cou4-cou4)
Complex,Retroflex-Dental: sh-s,杀,sha1,21,撒,sa1,6,Hard,Alternating: 杀杀撒杀撒撒 (sha1-sha1-sa1-sha1-sa1-sa1)
Complex,Retroflex-Dental: ch-c,城,cheng2,20,层,ceng2,7,Hard,Alternating: 城城层城层层 (cheng2-cheng2-ceng2-cheng2-ceng2-ceng2)
Complex,Dental-Palatal: c-q,刺,ci4,18,汽,qi4,9,Hard,Alternating: 刺刺汽刺汽汽 (ci4-ci4-qi4-ci4-qi4-qi4)
Complex,Palatal-Dental: j-s,激,ji1,17,嘶,si1,10,Hard,Alternating: 激激嘶激嘶嘶 (ji1-ji1-si1-ji1-si1-si1)
Complex,Palatal-Retroflex: j-sh,极,ji2,16,食,shi2,11,Hard,Alternating: 极极食极食食 (ji2-ji2-shi2-ji2-shi2-shi2)
